image_id,image_name,class_id,class_name,x,y,width,height,is_training,image_path
210,004.Groove_billed_Ani/Groove_Billed_Ani_0082_1697.jpg,1,004.Groove_billed_Ani,178.0,28.0,124.0,286.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0082_1697.jpg
211,004.Groove_billed_Ani/Groove_Billed_Ani_0101_1700.jpg,1,004.Groove_billed_Ani,65.0,54.0,154.0,374.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0101_1700.jpg
212,004.Groove_billed_Ani/Groove_Billed_Ani_0010_1704.jpg,1,004.Groove_billed_Ani,184.0,99.0,117.0,193.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0010_1704.jpg
213,004.Groove_billed_Ani/Groove_Billed_Ani_0047_1706.jpg,1,004.Groove_billed_Ani,115.0,59.0,329.0,255.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0047_1706.jpg
214,004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg,1,004.Groove_billed_Ani,120.0,144.0,239.0,257.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg
215,004.Groove_billed_Ani/Groove_Billed_Ani_0077_1724.jpg,1,004.Groove_billed_Ani,22.0,103.0,233.0,314.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0077_1724.jpg
216,004.Groove_billed_Ani/Groove_Billed_Ani_0091_1728.jpg,1,004.Groove_billed_Ani,34.0,138.0,287.0,158.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0091_1728.jpg
217,004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg,1,004.Groove_billed_Ani,143.0,70.0,166.0,255.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg
218,004.Groove_billed_Ani/Groove_Billed_Ani_0044_1731.jpg,1,004.Groove_billed_Ani,110.0,67.0,389.0,233.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0044_1731.jpg
219,004.Groove_billed_Ani/Groove_Billed_Ani_0059_1480.jpg,1,004.Groove_billed_Ani,187.0,60.0,134.0,255.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0059_1480.jpg
220,004.Groove_billed_Ani/Groove_Billed_Ani_0023_1485.jpg,1,004.Groove_billed_Ani,110.0,75.0,128.0,256.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0023_1485.jpg
221,004.Groove_billed_Ani/Groove_Billed_Ani_0004_1528.jpg,1,004.Groove_billed_Ani,290.0,97.0,145.0,142.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0004_1528.jpg
222,004.Groove_billed_Ani/Groove_Billed_Ani_0056_1493.jpg,1,004.Groove_billed_Ani,45.0,43.0,270.0,342.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0056_1493.jpg
223,004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg,1,004.Groove_billed_Ani,58.0,54.0,441.0,320.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg
224,004.Groove_billed_Ani/Groove_Billed_Ani_0058_1751.jpg,1,004.Groove_billed_Ani,160.0,65.0,156.0,234.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0058_1751.jpg
225,004.Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg,1,004.Groove_billed_Ani,89.0,34.0,228.0,339.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg
226,004.Groove_billed_Ani/Groove_Billed_Ani_0014_1755.jpg,1,004.Groove_billed_Ani,94.0,22.0,222.0,470.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0014_1755.jpg
227,004.Groove_billed_Ani/Groove_Billed_Ani_0055_1501.jpg,1,004.Groove_billed_Ani,123.0,49.0,306.0,200.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0055_1501.jpg
228,004.Groove_billed_Ani/Groove_Billed_Ani_0065_1502.jpg,1,004.Groove_billed_Ani,110.0,52.0,219.0,368.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0065_1502.jpg
229,004.Groove_billed_Ani/Groove_Billed_Ani_0060_1505.jpg,1,004.Groove_billed_Ani,122.0,64.0,176.0,338.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0060_1505.jpg
230,004.Groove_billed_Ani/Groove_Billed_Ani_0006_1763.jpg,1,004.Groove_billed_Ani,188.0,151.0,197.0,115.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0006_1763.jpg
231,004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,1,004.Groove_billed_Ani,91.0,53.0,250.0,221.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg
232,004.Groove_billed_Ani/Groove_Billed_Ani_0061_1510.jpg,1,004.Groove_billed_Ani,116.0,37.0,144.0,453.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0061_1510.jpg
233,004.Groove_billed_Ani/Groove_Billed_Ani_0062_1767.jpg,1,004.Groove_billed_Ani,114.0,86.0,302.0,285.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0062_1767.jpg
234,004.Groove_billed_Ani/Groove_Billed_Ani_0092_1516.jpg,1,004.Groove_billed_Ani,155.0,118.0,222.0,184.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0092_1516.jpg
235,004.Groove_billed_Ani/Groove_Billed_Ani_0032_1776.jpg,1,004.Groove_billed_Ani,156.0,25.0,198.0,349.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0032_1776.jpg
236,004.Groove_billed_Ani/Groove_Billed_Ani_0009_1522.jpg,1,004.Groove_billed_Ani,215.0,59.0,111.0,353.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0009_1522.jpg
237,004.Groove_billed_Ani/Groove_Billed_Ani_0078_1780.jpg,1,004.Groove_billed_Ani,55.0,46.0,121.0,119.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0078_1780.jpg
238,004.Groove_billed_Ani/Groove_Billed_Ani_0012_1784.jpg,1,004.Groove_billed_Ani,183.0,98.0,114.0,217.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\004.Groove_billed_Ani/Groove_Billed_Ani_0012_1784.jpg
239,005.Crested_Auklet/Crested_Auklet_0006_1813.jpg,2,005.Crested_Auklet,204.0,60.0,152.0,281.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0006_1813.jpg
240,005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,2,005.Crested_Auklet,48.0,68.0,167.0,414.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0042_794902.jpg
241,005.Crested_Auklet/Crested_Auklet_0061_794904.jpg,2,005.Crested_Auklet,101.0,64.0,165.0,404.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0061_794904.jpg
242,005.Crested_Auklet/Crested_Auklet_0018_1817.jpg,2,005.Crested_Auklet,52.0,51.0,278.0,448.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0018_1817.jpg
243,005.Crested_Auklet/Crested_Auklet_0010_794907.jpg,2,005.Crested_Auklet,22.0,45.0,225.0,373.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0010_794907.jpg
244,005.Crested_Auklet/Crested_Auklet_0041_794910.jpg,2,005.Crested_Auklet,1.0,14.0,295.0,224.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0041_794910.jpg
245,005.Crested_Auklet/Crested_Auklet_0029_1824.jpg,2,005.Crested_Auklet,25.0,39.0,247.0,460.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0029_1824.jpg
246,005.Crested_Auklet/Crested_Auklet_0044_1825.jpg,2,005.Crested_Auklet,124.0,116.0,235.0,245.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0044_1825.jpg
247,005.Crested_Auklet/Crested_Auklet_0013_794914.jpg,2,005.Crested_Auklet,39.0,59.0,175.0,212.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0013_794914.jpg
248,005.Crested_Auklet/Crested_Auklet_0047_794918.jpg,2,005.Crested_Auklet,32.0,43.0,138.0,128.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0047_794918.jpg
249,005.Crested_Auklet/Crested_Auklet_0005_794922.jpg,2,005.Crested_Auklet,130.0,59.0,176.0,400.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0005_794922.jpg
250,005.Crested_Auklet/Crested_Auklet_0019_794925.jpg,2,005.Crested_Auklet,31.0,9.0,139.0,255.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0019_794925.jpg
251,005.Crested_Auklet/Crested_Auklet_0011_794927.jpg,2,005.Crested_Auklet,156.0,54.0,236.0,423.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0011_794927.jpg
252,005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,2,005.Crested_Auklet,11.0,8.0,201.0,302.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0059_794929.jpg
253,005.Crested_Auklet/Crested_Auklet_0032_794931.jpg,2,005.Crested_Auklet,113.0,15.0,217.0,312.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0032_794931.jpg
254,005.Crested_Auklet/Crested_Auklet_0057_794932.jpg,2,005.Crested_Auklet,5.0,25.0,308.0,459.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0057_794932.jpg
255,005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,2,005.Crested_Auklet,45.0,23.0,256.0,447.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0021_794938.jpg
256,005.Crested_Auklet/Crested_Auklet_0045_794940.jpg,2,005.Crested_Auklet,10.0,69.0,220.0,299.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0045_794940.jpg
257,005.Crested_Auklet/Crested_Auklet_0001_794941.jpg,2,005.Crested_Auklet,34.0,141.0,251.0,331.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0001_794941.jpg
258,005.Crested_Auklet/Crested_Auklet_0039_794944.jpg,2,005.Crested_Auklet,114.0,75.0,143.0,338.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0039_794944.jpg
259,005.Crested_Auklet/Crested_Auklet_0074_794949.jpg,2,005.Crested_Auklet,53.0,62.0,142.0,280.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0074_794949.jpg
260,005.Crested_Auklet/Crested_Auklet_0028_794951.jpg,2,005.Crested_Auklet,84.0,101.0,117.0,251.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0028_794951.jpg
261,005.Crested_Auklet/Crested_Auklet_0052_794952.jpg,2,005.Crested_Auklet,30.0,132.0,176.0,234.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0052_794952.jpg
262,005.Crested_Auklet/Crested_Auklet_0012_794960.jpg,2,005.Crested_Auklet,98.0,57.0,122.0,286.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0012_794960.jpg
263,005.Crested_Auklet/Crested_Auklet_0003_794962.jpg,2,005.Crested_Auklet,60.0,54.0,226.0,264.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0003_794962.jpg
264,005.Crested_Auklet/Crested_Auklet_0033_794964.jpg,2,005.Crested_Auklet,252.0,54.0,111.0,211.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0033_794964.jpg
265,005.Crested_Auklet/Crested_Auklet_0053_794966.jpg,2,005.Crested_Auklet,118.0,9.0,271.0,466.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0053_794966.jpg
266,005.Crested_Auklet/Crested_Auklet_0062_794968.jpg,2,005.Crested_Auklet,58.0,50.0,128.0,191.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0062_794968.jpg
267,005.Crested_Auklet/Crested_Auklet_0073_785248.jpg,2,005.Crested_Auklet,209.0,22.0,196.0,128.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0073_785248.jpg
268,005.Crested_Auklet/Crested_Auklet_0067_785249.jpg,2,005.Crested_Auklet,317.0,96.0,129.0,269.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0067_785249.jpg
269,005.Crested_Auklet/Crested_Auklet_0066_785251.jpg,2,005.Crested_Auklet,52.0,63.0,295.0,424.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0066_785251.jpg
270,005.Crested_Auklet/Crested_Auklet_0076_785252.jpg,2,005.Crested_Auklet,60.0,66.0,263.0,396.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0076_785252.jpg
271,005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,2,005.Crested_Auklet,236.0,125.0,147.0,113.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0068_785253.jpg
272,005.Crested_Auklet/Crested_Auklet_0071_785255.jpg,2,005.Crested_Auklet,0.0,0.0,500.0,375.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0071_785255.jpg
273,005.Crested_Auklet/Crested_Auklet_0077_785257.jpg,2,005.Crested_Auklet,189.0,235.0,105.0,143.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0077_785257.jpg
274,005.Crested_Auklet/Crested_Auklet_0069_785258.jpg,2,005.Crested_Auklet,78.0,73.0,108.0,120.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0069_785258.jpg
275,005.Crested_Auklet/Crested_Auklet_0075_785259.jpg,2,005.Crested_Auklet,130.0,145.0,146.0,117.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0075_785259.jpg
276,005.Crested_Auklet/Crested_Auklet_0072_785260.jpg,2,005.Crested_Auklet,177.0,146.0,186.0,173.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0072_785260.jpg
277,005.Crested_Auklet/Crested_Auklet_0070_785261.jpg,2,005.Crested_Auklet,133.0,20.0,309.0,355.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0070_785261.jpg
278,005.Crested_Auklet/Crested_Auklet_0063_794901.jpg,2,005.Crested_Auklet,38.0,17.0,388.0,359.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0063_794901.jpg
279,005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,2,005.Crested_Auklet,6.0,6.0,277.0,422.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0036_794905.jpg
280,005.Crested_Auklet/Crested_Auklet_0030_794937.jpg,2,005.Crested_Auklet,177.0,27.0,177.0,387.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0030_794937.jpg
281,005.Crested_Auklet/Crested_Auklet_0040_794912.jpg,2,005.Crested_Auklet,10.0,157.0,183.0,274.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0040_794912.jpg
282,005.Crested_Auklet/Crested_Auklet_0048_1791.jpg,2,005.Crested_Auklet,120.0,82.0,121.0,143.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\005.Crested_Auklet/Crested_Auklet_0048_1791.jpg
283,006.Least_Auklet/Least_Auklet_0035_1888.jpg,3,006.Least_Auklet,82.0,22.0,387.0,362.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\006.Least_Auklet/Least_Auklet_0035_1888.jpg
284,006.Least_Auklet/Least_Auklet_0050_1924.jpg,3,006.Least_Auklet,90.0,125.0,180.0,313.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\006.Least_Auklet/Least_Auklet_0050_1924.jpg
285,006.Least_Auklet/Least_Auklet_0058_1931.jpg,3,006.Least_Auklet,205.0,94.0,193.0,212.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\006.Least_Auklet/Least_Auklet_0058_1931.jpg
286,006.Least_Auklet/Least_Auklet_0014_1901.jpg,3,006.Least_Auklet,144.0,31.0,192.0,333.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\006.Least_Auklet/Least_Auklet_0014_1901.jpg
287,006.Least_Auklet/Least_Auklet_0016_1903.jpg,3,006.Least_Auklet,59.0,34.0,281.0,450.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\006.Least_Auklet/Least_Auklet_0016_1903.jpg
288,006.Least_Auklet/Least_Auklet_0040_795100.jpg,3,006.Least_Auklet,89.0,52.0,136.0,174.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\006.Least_Auklet/Least_Auklet_0040_795100.jpg
289,006.Least_Auklet/Least_Auklet_0015_795065.jpg,3,006.Least_Auklet,99.0,102.0,195.0,209.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\006.Least_Auklet/Least_Auklet_0015_795065.jpg
290,006.Least_Auklet/Least_Auklet_0026_795066.jpg,3,006.Least_Auklet,96.0,61.0,190.0,205.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\006.Least_Auklet/Least_Auklet_0026_795066.jpg
291,006.Least_Auklet/Least_Auklet_0043_795067.jpg,3,006.Least_Auklet,92.0,90.0,126.0,202.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\006.Least_Auklet/Least_Auklet_0043_795067.jpg
292,006.Least_Auklet/Least_Auklet_0032_795068.jpg,3,006.Least_Auklet,23.0,78.0,254.0,326.0,0,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\006.Least_Auklet/Least_Auklet_0032_795068.jpg
293,006.Least_Auklet/Least_Auklet_0045_795069.jpg,3,006.Least_Auklet,28.0,133.0,167.0,278.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\006.Least_Auklet/Least_Auklet_0045_795069.jpg
294,006.Least_Auklet/Least_Auklet_0008_795071.jpg,3,006.Least_Auklet,5.0,4.0,131.0,149.0,1,D:/Coding Projects/Bird Classification AI/Local Repo/CS4413_Group_Project_AI/CUB_20\images\006.Least_Auklet/Least_Auklet_0008_795071.jpg
